time,sum_hh_low_HH,sum_hh_med_HH,sum_hh_high_HH,sum_occ_low_BG,sum_occ_med_BG,sum_occ_high_BG,mean_price_low_BG,mean_price_med_BG,mean_price_high_BG,seed
14,8510,9974,15887,11337,11973,11061,129829.05617239821,222457.19282561907,501964.8153301922,2486.0
15,8407,9851,16173,11344,11975,11112,131181.8660933308,223575.76807899505,510639.8118936894,2486.0
16,8251,9601,16161,11328,11753,10932,132670.81000266198,224602.42425819644,521364.08640720195,2486.0
17,8171,9552,16422,11369,11841,10935,133921.01839461166,225794.53132034736,531510.9586240712,2486.0
18,8061,9410,16516,11319,11766,10902,135364.56655648947,226907.55599884558,538882.5467787475,2486.0
19,7915,9246,16470,11150,11663,10818,136561.89744504343,227869.3971850386,549957.6249278766,2486.0
20,7894,9189,16677,11151,11717,10892,137872.1609826669,228896.32911198543,562259.1875123562,2486.0
21,7913,9202,16994,11258,11804,11047,138681.22697651605,230102.48604230344,573160.340850699,2486.0
22,7889,9191,17436,11429,11873,11214,140674.61400639045,231403.163437286,585348.9274205917,2486.0
23,7891,9206,17891,11603,12007,11378,142081.1738514719,232706.98269048225,597786.343226338,2486.0
24,7863,9148,18379,11742,12133,11515,143712.04930628472,234143.80851012445,608294.8215546348,2486.0
25,7804,9085,18660,11838,12122,11589,145781.42063589784,236003.96888348716,621324.2494581579,2486.0
26,7799,9051,19030,11970,12195,11715,146863.46763645243,237551.65647224552,637376.7213975948,2486.0
27,7719,8999,19257,11996,12205,11774,149109.5803955419,239136.55818419144,649825.8666393522,2486.0
28,7594,8887,19289,11910,12148,11712,150983.75125688937,240649.44659340192,661907.14936939,2486.0
29,7651,8869,19553,11990,12256,11827,153087.86396495526,242293.14646840218,677283.0389496158,2486.0
30,7693,8866,19904,12124,12408,11931,154807.18343265436,243821.50707417628,687687.1987393001,2486.0
31,7550,8688,19785,12031,12171,11821,157103.33801699465,245648.2247729337,701375.9546281566,2486.0
32,7570,8691,19947,12029,12273,11906,158894.81105804408,247044.91965488528,717984.0702511468,2486.0
33,7583,8709,20302,12126,12411,12057,160679.52818725948,248460.7886408357,732962.572541467,2486.0
34,7544,8713,20589,12179,12492,12175,162635.37335605462,249955.76656441632,751161.6261017988,2486.0
35,7542,8713,21024,12306,12637,12336,165315.2355166522,251447.1421701126,766089.7758786501,2486.0
36,7539,8733,21395,12418,12770,12479,166800.744577262,253128.61641469484,784162.0815895015,2486.0
37,7429,8666,21545,12425,12715,12500,169023.0114558589,254856.42927504185,807248.8282811104,2486.0
38,7315,8558,21737,12415,12693,12502,170699.40907791755,256776.3984288311,829153.2021784469,2486.0
39,7277,8507,21922,12442,12705,12559,172731.1787379587,258614.90013176284,857666.1648400662,2486.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,2487.0
1,11644,13055,11418,12175,12794,11148,112689.86450648149,207964.98292378566,388427.26204947376,2487.0
2,11292,12957,11488,11870,12553,11314,113710.27514938233,208677.91459715654,394842.0527275599,2487.0
3,11244,12847,11574,11760,12468,11437,115574.04247925854,209454.5384303988,401195.3409770807,2487.0
4,11078,12650,11558,11628,12292,11366,118108.21241109261,210142.15709526828,407070.9361649892,2487.0
5,10994,12554,11629,11627,12215,11335,119808.35483821356,210987.69837448755,415535.8551838293,2487.0
6,10805,12355,11615,11509,12036,11230,121861.15713604377,211808.1297426372,424527.85786068166,2487.0
7,10671,12209,11614,11398,11925,11171,123585.4758772554,212709.5990470794,432904.08070827246,2487.0
8,10583,12096,11666,11333,11875,11137,125301.39449859661,213619.27135776568,439479.7174913063,2487.0
9,10413,11567,11323,11065,11398,10840,126576.5714011302,214228.77573605327,449703.0065174687,2487.0
10,10350,11378,11267,10926,11301,10768,127793.09780366818,215002.16065604013,458414.1364790064,2487.0
11,10199,11129,11154,10736,11146,10600,128592.58130790788,215602.8570361669,466424.002033046,2487.0
12,10110,11024,11176,10653,11057,10600,129343.07137918507,216523.05790547255,474320.32005702495,2487.0
13,10005,10925,11212,10554,11042,10546,130611.72547932001,217227.65027552468,483400.7206551172,2487.0
14,9988,10895,11268,10533,11089,10529,131677.86773553083,218179.17151529042,491518.09960524144,2487.0
15,10049,10821,11305,10594,11040,10541,132818.46074321293,218988.5007058018,501034.3331393794,2487.0
16,9954,10659,11337,10584,10971,10395,133747.40157967075,219901.74759467918,511050.660775811,2487.0
17,10088,10591,11387,10634,10971,10461,134585.26230462172,220982.81875249057,522328.85286306386,2487.0
18,10059,10506,11468,10652,10943,10438,135841.0625972096,221717.0122213388,534033.5825831646,2487.0
19,9983,10408,11529,10624,10883,10413,136878.3077339681,222602.82154593946,546384.3160742563,2487.0
20,10136,10339,11626,10686,10968,10447,137786.9075810692,223353.44983630013,556661.4346106213,2487.0
21,10248,10354,11748,10789,11008,10553,138643.61968242237,224145.99155218017,574681.3464293138,2487.0
22,10315,10401,11852,10866,11047,10655,140039.19009393596,225095.87025761436,594219.2783519066,2487.0
23,10378,10437,11983,10926,11129,10743,141054.93318489264,226063.50366286715,608960.1891947775,2487.0
24,10426,10519,12127,11021,11187,10864,142212.07325595542,226852.45860493305,624551.8315387012,2487.0
25,10450,10540,12284,11126,11234,10914,143445.26974182035,227844.0112006986,641379.3601373042,2487.0
26,10468,10571,12410,11169,11277,11003,144955.84194236822,228785.18715308234,662627.2034650544,2487.0
27,10510,10538,12563,11242,11325,11044,146227.52932978838,229843.73833885998,677298.580542381,2487.0
28,10366,10456,12691,11199,11255,11059,148452.4852788651,230725.7759593336,694582.681558812,2487.0
29,10520,10457,12809,11279,11348,11159,149667.37901541597,231723.54373390248,710621.7435965702,2487.0
30,10613,10504,12958,11336,11423,11316,151346.09866467075,232735.4203408287,728673.9568718896,2487.0
31,10388,10350,13068,11255,11229,11322,153135.28038684168,233930.09597430346,771459.5544250752,2487.0
32,10531,10352,13142,11322,11313,11390,154903.9073876699,234901.51927645123,794636.8536139107,2487.0
33,10765,10352,13247,11396,11444,11524,156425.53522344131,236247.65704115757,812784.8201408467,2487.0
34,10822,10399,13376,11442,11532,11623,158629.75783748366,237488.29160134928,829008.3132988949,2487.0
35,10951,10440,13545,11540,11642,11754,160503.41442539042,238764.3743540826,868347.372731089,2487.0
36,11032,10485,13732,11645,11732,11872,162622.39524649788,240110.93118404504,889497.3615416562,2487.0
37,10922,10466,13862,11656,11713,11881,165723.62083828181,241648.72559580786,915715.7293901478,2487.0
38,10853,10388,13975,11573,11738,11905,167832.05163730556,242932.51197701073,947393.6243087735,2487.0
39,10958,10358,14085,11594,11810,11997,170391.8182699911,244357.6713122198,970689.668681933,2487.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,2488.0
1,11414,13685,11379,12488,12850,11140,112105.38315084472,208102.55855422633,389057.5800893858,2488.0
2,10993,13904,11414,12272,12675,11364,113133.63677458094,208874.51263945544,399923.1277434762,2488.0
3,10721,14069,11441,12148,12589,11494,114612.86996181014,209894.0531605463,407873.9224950485,2488.0
4,10438,14040,11365,12029,12422,11392,116317.74204132851,210913.03236571667,417465.9987292057,2488.0
5,10246,14174,11383,11985,12368,11450,117524.84271152965,211911.25947905902,424778.9286663386,2488.0
6,9962,14116,11313,11798,12192,11401,118962.04091883625,213143.61047547747,432263.08821803593,2488.0
7,9724,14127,11282,11619,12114,11400,120342.14556627779,214160.72961618152,440631.4125422999,2488.0
8,9573,14179,11288,11600,12054,11386,121558.16503762921,215648.7305002755,448224.4723375071,2488.0
9,9209,13816,10912,11184,11674,11079,122691.5793263503,216683.82712225258,457860.81012051913,2488.0
10,9025,13875,10776,11090,11569,11017,123726.45856329246,217828.0322549271,464427.4424484339,2488.0
11,8783,13680,10610,10882,11360,10831,124995.7879233568,218661.88125306534,472169.60825666203,2488.0
12,8678,13744,10571,10844,11288,10861,126089.11600425684,219574.55228608614,482464.6446119626,2488.0
13,8480,13696,10564,10735,11208,10797,127194.26400956351,220468.4300025169,488404.8801592751,2488.0
14,8416,13828,10605,10784,11249,10816,128133.76260962212,221596.35919211336,494904.02926788124,2488.0
15,8289,13974,10623,10793,11238,10855,129314.16797552176,222620.7019583635,504761.5158423795,2488.0
16,8089,13810,10636,10755,11127,10653,130517.72276243106,223542.09801013506,514041.05215457204,2488.0
17,8020,13896,10704,10793,11137,10690,131423.17850093683,224514.8164134562,522747.6714554887,2488.0
18,7932,13834,10763,10771,11136,10622,132279.92129395664,225117.51737022956,534635.9753906959,2488.0
19,7782,13644,10836,10709,11008,10545,133165.62633683195,225834.41358849857,545433.6531206791,2488.0
20,7763,13751,10916,10751,11076,10603,134155.67355633326,226557.77584616933,558918.2343524423,2488.0
21,7765,13940,11045,10855,11178,10717,135132.4358651934,227515.84065677738,569107.7449874646,2488.0
22,7746,14129,11138,10955,11266,10792,136108.2168691673,228621.02443022924,583205.7970803322,2488.0
23,7700,14357,11284,11049,11362,10930,137039.72663404228,229757.73072973723,597200.1592272815,2488.0
24,7672,14540,11421,11076,11464,11093,137873.52949408206,230929.37038241597,609072.384164554,2488.0
25,7655,14624,11517,11148,11539,11109,138990.77947900235,232071.9877446662,620503.3127973542,2488.0
26,7600,14719,11659,11146,11625,11207,140405.12406561064,233300.05633799778,636490.2469944656,2488.0
27,7530,14704,11754,11138,11644,11206,141613.73582641172,234456.71772692204,662914.1069126915,2488.0
28,7451,14621,11826,11097,11585,11216,143100.41158189927,235596.5220650607,681069.7748261591,2488.0
29,7452,14691,11923,11139,11636,11291,144177.45687851726,236981.4332698687,698901.3453044385,2488.0
30,7415,14867,12027,11173,11703,11433,145280.2040694546,238439.74118419376,711041.1250257267,2488.0
31,7304,14546,12102,11075,11518,11359,146614.0701117665,239801.50347920717,727246.1662282834,2488.0
32,7306,14671,12191,11087,11616,11465,147821.97652616407,240976.2757692367,742215.1396605507,2488.0
33,7341,14889,12283,11169,11756,11588,148925.67449432478,242488.91840249862,756699.3959080034,2488.0
34,7355,15049,12411,11275,11846,11694,150217.5929134422,244127.62724271143,786643.0421858942,2488.0
35,7341,15257,12527,11388,11915,11822,151399.06666621257,245488.93790721276,809355.3461352786,2488.0
36,7344,15441,12613,11445,12002,11951,152643.69632786364,246728.49143614387,828404.5590780015,2488.0
37,7249,15404,12748,11448,11991,11962,154050.45544089825,248027.54496605566,852372.730159577,2488.0
38,7184,15344,12848,11411,12002,11963,155562.12526107935,249423.90491581187,892587.1125886723,2488.0
39,7157,15429,12959,11456,12066,12023,156951.847194573,250786.99282873256,919999.614573239,2488.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,2489.0
1,11508,13085,11777,12133,12951,11286,112041.90126313936,208104.46419456383,388496.85011740925,2489.0
2,11172,12922,12205,11939,12779,11581,113255.95548030386,208749.21461451566,395735.2406940624,2489.0
3,10915,12753,12606,11870,12712,11692,114610.26117094155,209618.19801479936,404052.3732384781,2489.0
4,10610,12534,12822,11755,12615,11596,116445.46205627831,210483.6137504665,412084.8106830987,2489.0
5,10502,12418,13210,11837,12644,11649,117723.41354653783,211608.4411439368,419620.22380536486,2489.0
6,10265,12196,13337,11666,12541,11591,119319.05383565728,212679.69137363145,428713.59864579764,2489.0
7,10059,11988,13550,11565,12459,11573,121306.48083943906,213692.53168149607,436630.9377020935,2489.0
8,9972,11807,13750,11618,12383,11528,122932.94290287074,214482.39513937582,445612.29680653935,2489.0
9,9566,11242,13388,11200,11857,11139,124440.56738443728,215452.65493424307,456762.6521302396,2489.0
10,9460,11083,13454,11124,11774,11099,125478.54070261071,216061.31411602968,463748.69806361105,2489.0
11,9238,10797,13410,10946,11579,10920,126774.64572262205,216678.0815790287,472674.4655471801,2489.0
12,9156,10693,13595,10903,11607,10934,127926.33907356017,217583.21643631003,479427.6813946083,2489.0
13,9031,10605,13733,10916,11558,10895,129032.30737451355,218386.98535979635,488229.87072793586,2489.0
14,8997,10543,13935,11010,11572,10893,130087.0234172703,219353.99354547562,498396.10507343954,2489.0
15,8925,10456,14170,11081,11584,10886,131404.88166147683,220340.62497987313,510558.1642731924,2489.0
16,8707,10277,14186,10949,11413,10808,132913.84660824112,221121.91708719262,520303.8449055266,2489.0
17,8652,10239,14329,10962,11435,10823,134245.68360245632,222045.2988735646,529336.7965371627,2489.0
18,8576,10109,14468,10969,11445,10739,135621.59777985682,223219.68297789956,539601.032188548,2489.0
19,8402,9935,14546,10880,11327,10676,137164.6877598201,224104.61860833163,552276.3795346955,2489.0
20,8414,9884,14757,10893,11362,10800,138712.8276103485,225080.74484724845,561042.3010628533,2489.0
21,8423,9893,15052,10978,11459,10931,140783.61790136166,225851.83259916148,571099.8075018578,2489.0
22,8402,9933,15385,11113,11554,11053,142319.4937305731,226798.36519644305,580527.6446453666,2489.0
23,8445,9946,15724,11227,11672,11216,143857.71191570116,228038.8364943802,590267.915153522,2489.0
24,8425,9990,16102,11328,11836,11353,145369.64978362212,229248.06982481809,600781.6904114282,2489.0
25,8381,9950,16374,11423,11874,11408,147214.8798370139,230770.09154092177,610825.219850745,2489.0
26,8334,9976,16658,11491,11984,11493,149390.58228679284,232394.76666765197,626758.4769998066,2489.0
27,8326,9958,16842,11528,12025,11573,151411.44957547262,233718.44677858677,637603.2308231532,2489.0
28,8200,9861,16911,11475,12027,11470,153455.77400844212,235081.47385135337,651725.4060494148,2489.0
29,8224,9856,17105,11512,12059,11614,155119.430404205,236522.40963046745,664632.2374700409,2489.0
30,8222,9852,17388,11565,12178,11719,156539.9534296172,238046.7131009913,676538.1105528551,2489.0
31,8079,9629,17369,11487,11986,11604,158659.0073761973,239462.48554373297,689115.8646065583,2489.0
32,8152,9625,17524,11553,12072,11676,160232.98701571234,240970.54755998534,700832.7613517134,2489.0
33,8219,9674,17750,11698,12177,11768,162507.61039762196,242516.99164159893,710813.6908292946,2489.0
34,8255,9690,18002,11772,12313,11862,164258.309185764,244077.7867124954,723099.3076285612,2489.0
35,8248,9783,18377,11915,12465,12028,166142.02614368065,245714.66796331233,732873.2546351572,2489.0
36,8263,9817,18700,12041,12560,12179,168414.672785332,247378.39493795202,744404.2095891415,2489.0
37,8139,9778,18904,12027,12591,12203,170173.12652904508,249205.48008585372,756092.214432781,2489.0
38,8085,9710,19036,12037,12588,12206,171838.02794024767,251109.62738816557,773224.7450871019,2489.0
39,8087,9656,19223,12104,12628,12234,173585.70037511893,252983.65098569109,790779.5172557881,2489.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,2490.0
1,11355,13409,11702,12213,12999,11254,111963.43094757397,208135.4666230003,388966.7919079209,2490.0
2,10935,13474,12034,12022,12881,11540,113513.47567257595,208894.15377274613,394110.21925933706,2490.0
3,10653,13413,12295,11964,12848,11549,114948.83784992002,209894.8424920146,402353.84144889674,2490.0
4,10363,13226,12500,11898,12678,11513,116550.61287748073,210813.1276132307,411421.1570899584,2490.0
5,10190,13218,12760,11892,12691,11585,118150.23893587566,211834.9495312779,422235.56462792476,2490.0
6,9914,13000,12915,11787,12484,11558,119849.08688726577,212985.55944864644,430076.27131023305,2490.0
7,9729,12880,13066,11713,12391,11571,121223.25038047334,213983.73269328612,443056.29616575484,2490.0
8,9543,12780,13247,11674,12355,11541,122451.63629339017,215062.08859308768,451724.29649711476,2490.0
9,9103,12367,12851,11178,11920,11223,123704.37098992868,216265.7750192551,464412.4689202347,2490.0
10,8947,12297,12906,11136,11862,11152,124890.56579072961,217259.78863001236,471906.85420631093,2490.0
11,8733,12133,12864,10995,11771,10964,126039.47215935655,217962.70369326227,479611.46172079316,2490.0
12,8613,12105,13002,11000,11754,10966,127090.39818368737,218794.47897558636,490263.29716548533,2490.0
13,8457,11985,13104,10940,11695,10911,128059.20568852298,219789.80281616285,498784.5616740455,2490.0
14,8375,12041,13299,10972,11793,10950,128885.77038371193,220659.2646675995,513625.8594281624,2490.0
15,8289,12034,13519,11008,11847,10987,130062.59634010168,221616.07884745652,524130.96021678427,2490.0
16,8134,11825,13527,10939,11706,10841,131219.060863209,222860.12260418464,534199.3534970321,2490.0
17,8027,11863,13631,10913,11684,10924,132127.5741409916,224006.54169065738,548637.8269332444,2490.0
18,7911,11757,13706,10918,11602,10854,133195.7462865095,225018.2763435099,567574.5799431568,2490.0
19,7764,11570,13767,10794,11513,10794,134049.64160259409,225938.51676107617,587210.0306403742,2490.0
20,7704,11591,13928,10821,11566,10836,135020.99559862068,226941.72656720367,600484.7814923734,2490.0
21,7680,11737,14170,10952,11711,10924,135992.40290996473,227999.21455123255,611855.689635383,2490.0
22,7645,11839,14427,11042,11811,11058,136993.9441950321,229221.90339475058,628795.1283580046,2490.0
23,7620,11970,14692,11122,11942,11218,138234.92750191758,230510.77510291722,647259.649535067,2490.0
24,7601,12080,14986,11232,12082,11353,139373.5293531585,231936.53066944543,655991.7731936617,2490.0
25,7525,12053,15183,11242,12125,11394,140881.84249588265,233296.43748346457,671275.1310740598,2490.0
26,7474,12112,15465,11297,12216,11538,141950.06092981322,234680.64039618985,686709.794859732,2490.0
27,7398,12044,15628,11318,12200,11552,143179.27411766612,236346.90199840954,696978.0026146243,2490.0
28,7300,11876,15660,11274,12121,11441,144646.7383694762,237888.9783400118,712399.3805903151,2490.0
29,7321,11972,15871,11371,12255,11538,145866.89444779253,239346.45241422913,726710.4846852318,2490.0
30,7302,12069,16128,11439,12343,11717,147249.2511751991,240913.84291275882,742438.6656661077,2490.0
31,7175,11845,16183,11310,12184,11709,148680.2498626539,242201.61779270388,785291.3601277823,2490.0
32,7172,11872,16292,11342,12240,11754,150157.71841380137,243478.88143546795,801899.1294251336,2490.0
33,7175,12000,16510,11438,12344,11903,152089.34939509825,244901.49852633834,816187.4348948984,2490.0
34,7145,12110,16714,11503,12421,12045,153891.61602902279,246327.49905723587,832685.8292817909,2490.0
35,7160,12237,17002,11646,12561,12192,155440.5704388835,247865.8991818829,854302.2919073511,2490.0
36,7154,12359,17314,11777,12693,12357,157103.98761816722,249569.25754929817,865172.6340440701,2490.0
37,7008,12265,17431,11758,12608,12338,159282.33207271592,251475.88570629313,878055.4168638648,2490.0
38,6938,12109,17608,11762,12610,12283,161000.2914823195,253116.13817403055,893986.5950002784,2490.0
39,6910,12164,17776,11851,12656,12343,163240.41437743086,255025.64050022364,907475.8002536754,2490.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,2491.0
1,11596,13303,11349,12311,12801,11136,112610.31559333963,207943.84169344802,388801.0361595422,2491.0
2,11253,13342,11378,12030,12599,11344,116148.43457462548,208657.27216159212,393818.0082849369,2491.0
3,11053,13399,11330,11928,12469,11385,119256.32597442012,209534.3095196068,400895.88988785667,2491.0
4,10825,13348,11240,11782,12265,11366,122092.33122100827,210491.47402672798,407582.3310510101,2491.0
5,10686,13362,11238,11719,12212,11355,124544.84957884588,211432.9090862987,415091.5928123748,2491.0
6,10480,13241,11152,11538,12068,11267,126538.38376040524,212434.5782549125,425657.7740445786,2491.0
7,10362,13147,11129,11439,11927,11272,128360.70278731038,213221.90026415722,433869.76717535564,2491.0
8,10255,13061,11125,11351,11824,11266,130411.56528256103,214237.00172195683,442084.3652258445,2491.0
9,9947,12546,10732,10962,11393,10870,132232.22947663837,215145.94946362273,452616.5828234086,2491.0
10,9865,12446,10582,10860,11236,10797,133390.85965903988,215953.02334910285,460756.83545158035,2491.0
11,9721,12267,10488,10677,11041,10758,134221.10871424992,216512.13818664293,470465.1000467064,2491.0
12,9647,12276,10452,10624,11038,10713,135129.6855653565,217292.1349834889,477727.8983144507,2491.0
13,9522,12226,10417,10539,10970,10656,136207.68421107315,217889.08844356402,487857.91271732736,2491.0
14,9489,12261,10442,10561,10967,10664,137054.32093198673,218880.91367747783,497463.0881973755,2491.0
15,9451,12293,10422,10586,10939,10641,138249.26378201987,219849.2869896241,504740.9940636901,2491.0
16,9336,12167,10421,10548,10858,10518,139229.0342043233,220567.49119368044,514095.06106532994,2491.0
17,9327,12167,10461,10564,10848,10543,140168.9003995034,221372.04622798492,523511.27406146063,2491.0
18,9260,12119,10482,10575,10796,10490,140986.15909137158,222389.8769989303,533231.0915248042,2491.0
19,9095,12013,10516,10507,10710,10407,141504.17682837066,223214.71686256505,543033.1486637556,2491.0
20,9179,12017,10574,10515,10778,10477,142212.5182302767,224183.06517717644,552764.1209329949,2491.0
21,9260,12105,10665,10595,10859,10576,143251.4938803778,225039.10146397687,562603.368496885,2491.0
22,9306,12273,10750,10665,10958,10706,143926.80317410603,226101.83670177977,572049.8371903414,2491.0
23,9324,12402,10854,10731,11034,10815,144727.6231736528,227135.93107520646,583339.8261772944,2491.0
24,9353,12554,10958,10815,11140,10910,145578.05901093988,228309.79910707194,595023.804500213,2491.0
25,9305,12665,11065,10897,11156,10982,146472.40422804788,229463.91860252505,608257.6223156103,2491.0
26,9285,12809,11169,10935,11247,11081,147556.81422767547,230493.4962992644,617416.6533222739,2491.0
27,9229,12845,11249,10921,11289,11113,148680.11092181905,231401.0775548893,631967.9376918309,2491.0
28,9117,12760,11351,10915,11215,11098,149737.92086084027,232407.5876984428,645681.8866623889,2491.0
29,9247,12765,11463,10981,11306,11188,151120.6217409499,233507.4352189548,657789.0030492237,2491.0
30,9350,12877,11568,11095,11384,11316,152219.19630756587,234556.87092274558,670667.9136637003,2491.0
31,9170,12722,11641,10995,11296,11242,153255.0285945661,235610.57878657806,687142.7588499518,2491.0
32,9256,12717,11723,11077,11353,11266,154932.01833595193,236696.81635184903,701578.5042782594,2491.0
33,9418,12802,11829,11220,11464,11365,156385.62985309595,237714.11512873892,713755.1415506524,2491.0
34,9501,12889,11922,11325,11548,11439,157708.22276146917,239255.86993635452,726784.9940723137,2491.0
35,9585,13017,12035,11425,11644,11568,159867.17830301542,240569.95146231525,740181.4613816305,2491.0
36,9645,13156,12117,11499,11751,11668,161836.60044003592,241917.17506124926,757722.3498092433,2491.0
37,9490,13122,12215,11418,11725,11684,164848.779823869,243203.70646631875,779008.6519012168,2491.0
38,9404,13110,12322,11353,11774,11709,169269.42259334962,244428.60656911254,798918.9254996321,2491.0
39,9481,13117,12398,11400,11828,11768,176621.93886330634,245852.92967079155,816252.9969333357,2491.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,2492.0
1,11386,13507,11588,12320,12923,11238,112185.46210737643,208052.98743445455,388918.24001425743,2492.0
2,10991,13687,11773,12160,12800,11491,114102.39570747076,209078.4437653459,394058.250389424,2492.0
3,10728,13683,11934,12111,12682,11552,115308.04991729066,209973.67505422488,401737.87245160225,2492.0
4,10419,13618,12067,12012,12520,11572,117065.33670142923,211003.95158392165,409576.38066295703,2492.0
5,10206,13565,12257,11952,12474,11602,118456.17304348714,212073.37651325282,417302.71896614507,2492.0
6,9936,13428,12319,11749,12362,11572,119955.80190969781,213111.63707410183,425707.3070417162,2492.0
7,9717,13403,12399,11704,12294,11521,121798.31006435858,214233.4978899688,433350.40602513956,2492.0
8,9558,13320,12527,11673,12194,11538,123311.56612411774,215271.54424336052,444851.4223843648,2492.0
9,9100,12899,12133,11244,11722,11166,124914.60335255739,216132.54010810607,456953.3785403749,2492.0
10,8992,12877,12141,11219,11661,11130,125998.18418798858,216894.4819423391,464992.7147344344,2492.0
11,8794,12757,12037,11046,11539,11003,127172.51351066702,217484.2433282849,475443.61855205684,2492.0
12,8632,12820,12142,11034,11555,11005,128079.74749792751,218435.51556147038,484345.3090519702,2492.0
13,8463,12806,12180,10998,11518,10933,129347.51354661978,219495.29964211961,497792.0586624247,2492.0
14,8370,12873,12320,11056,11543,10964,130215.14558807357,220590.14929241943,506329.5444726995,2492.0
15,8221,12907,12444,11061,11518,10993,131457.92729151496,221616.982219914,515518.4552150012,2492.0
16,8051,12659,12516,10936,11464,10826,132544.83039357763,222351.9584620058,526903.554151363,2492.0
17,8004,12642,12667,10964,11503,10846,133558.71715218163,223285.42688981144,540127.899602652,2492.0
18,7863,12496,12766,10882,11425,10818,134792.90632970873,224265.5255813971,554781.2071615306,2492.0
19,7705,12264,12830,10753,11283,10763,135720.16912217357,224921.51039188387,569431.8693024836,2492.0
20,7710,12362,12967,10877,11309,10853,136719.68251479234,225435.96214900506,580073.3890522936,2492.0
21,7711,12526,13174,10966,11443,11002,137617.647575367,226171.84885578303,591651.6389958387,2492.0
22,7684,12695,13373,11094,11564,11094,138787.2677255576,227139.2917242902,602902.286500862,2492.0
23,7643,12835,13608,11189,11671,11226,140183.51627041315,228151.32718376315,623972.8821703481,2492.0
24,7586,12977,13817,11292,11755,11333,141401.4414817014,229432.11150749112,641430.7461428158,2492.0
25,7500,12957,14014,11276,11785,11410,142784.70576267515,230897.27597635964,659815.2815243417,2492.0
26,7464,13012,14212,11318,11850,11520,144266.20898406967,232171.95465013076,677983.9506596149,2492.0
27,7377,12962,14398,11347,11841,11549,145640.63331737235,233565.4063795592,704649.9082732945,2492.0
28,7282,12782,14553,11262,11793,11562,147078.80660999214,235195.64717632148,726164.3667096893,2492.0
29,7285,12878,14736,11323,11867,11709,148404.1217106057,236484.25209920225,751932.0596763397,2492.0
30,7290,13031,14927,11396,11975,11877,149856.81914483223,237730.92288664015,775691.2559806205,2492.0
31,7184,12746,14930,11293,11807,11760,151675.829939471,238953.50741651613,805914.3597119856,2492.0
32,7176,12788,15037,11348,11830,11823,152993.31098971487,240112.89426271472,830140.4840348308,2492.0
33,7224,12966,15261,11493,11965,11993,154486.62492882914,241377.8008984376,853685.6019007437,2492.0
34,7203,13097,15423,11547,12016,12160,156320.68542332886,242853.3291339704,876552.6172003514,2492.0
35,7185,13270,15653,11727,12123,12258,158173.74297715354,244236.51752796405,904096.8619576218,2492.0
36,7167,13419,15869,11803,12249,12403,159875.32409465458,245704.95947530703,959973.3476175305,2492.0
37,7024,13349,15995,11740,12267,12361,161687.5074813658,247533.19098603306,995059.7885445285,2492.0
38,6982,13231,16155,11689,12280,12399,163743.87330567135,249143.64406791792,1.0356643862119395e6,2492.0
39,6956,13225,16314,11723,12346,12426,165682.41548191765,250619.60534005624,1.0751013121340317e6,2492.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,2493.0
1,11524,13217,11534,12215,12833,11227,112069.55881293383,208019.88309851987,388744.66913796426,2493.0
2,11225,13240,11713,12043,12649,11486,113531.36128171548,208448.47409778065,394975.8182587889,2493.0
3,10973,13227,11886,11975,12562,11549,115828.32941435,209154.82315528125,403001.490434774,2493.0
4,10698,13115,11972,11872,12407,11506,117582.28434799255,210223.5297873922,409490.88715338847,2493.0
5,10569,13016,12156,11854,12347,11540,119553.00881773583,211056.90581792276,415901.35582295066,2493.0
6,10363,12815,12205,11699,12228,11456,121226.28080888357,211902.87348905118,424291.1029654666,2493.0
7,10197,12628,12258,11582,12133,11368,123121.14449170376,212906.28044468578,433341.2107140803,2493.0
8,10062,12565,12352,11541,12101,11337,124502.46074445147,213887.88688531544,442817.28972653806,2493.0
9,9719,12063,11986,11138,11659,10971,125662.22849995032,214806.15319580957,452747.9270090312,2493.0
10,9607,11959,12047,11027,11641,10945,126762.47882018553,215399.8000207044,462046.56386399607,2493.0
11,9408,11755,11957,10848,11465,10807,127698.1873787805,216198.44281824213,471069.39481619635,2493.0
12,9312,11720,11989,10804,11473,10744,128610.61948009473,216954.8534159255,479912.91821730515,2493.0
13,9193,11635,12011,10731,11398,10710,129452.90814491431,217889.15359244496,492413.1393381565,2493.0
14,9143,11666,12114,10809,11397,10717,130277.23216830775,218628.78623882582,499805.142933824,2493.0
15,9062,11694,12192,10835,11395,10718,131280.97223276494,219506.95955645107,508048.5725554594,2493.0
16,8904,11538,12262,10769,11303,10632,132356.37161783216,220382.26651397106,524518.5219193561,2493.0
17,8878,11504,12401,10795,11310,10678,133292.54102369232,221291.0812108592,535011.0687066874,2493.0
