time,sum_hh_low_HH,sum_hh_med_HH,sum_hh_high_HH,sum_occ_low_BG,sum_occ_med_BG,sum_occ_high_BG,mean_price_low_BG,mean_price_med_BG,mean_price_high_BG,seed
2,11940,14274,11933,12266,13560,12321,112644.54970648768,209892.56360341085,400545.4889555917,1007.0
3,11893,14514,12165,12572,13609,12391,114480.40279743055,211518.17308554664,410441.02916765184,1007.0
4,11804,14793,12356,12736,13657,12560,115979.39638662597,213280.84987184562,419462.1834645722,1007.0
5,11730,15091,12551,12931,13722,12719,118230.27756605583,215036.4009682627,427038.7954956154,1007.0
6,11605,15304,12665,13053,13759,12762,120314.15112813725,216926.27226146322,438816.41012289934,1007.0
7,11517,15516,12893,13218,13783,12925,122146.40613089579,219014.56326528222,448637.3265133651,1007.0
8,11388,15686,13085,13295,13802,13062,124083.01719120814,220903.19509116438,458852.6783780928,1007.0
9,10932,15521,12974,13096,13440,12891,126902.4823033604,222867.03407005884,468690.08994244266,1007.0
10,10824,15787,13091,13136,13570,12996,128566.92529547252,224518.21253808815,478926.2244019382,1007.0
11,10608,15829,13094,13135,13482,12914,130636.78578490278,226182.6520147572,488681.87833462725,1007.0
12,10502,16079,13228,13228,13538,13043,132038.84998170624,227866.35947157463,497798.5707565137,1007.0
13,10272,16151,13303,13277,13460,12989,133538.29762994885,229677.37518958873,507029.15135809814,1007.0
14,10237,16514,13503,13496,13593,13165,135260.99830419524,231259.88658705444,514739.4700291088,1007.0
15,10138,16749,13659,13559,13667,13320,136553.21388565795,232835.18891218767,524013.47398216766,1007.0
16,9888,16777,13777,13521,13661,13260,139007.54744634093,234657.32117043264,534182.1142529956,1007.0
17,9798,17050,14007,13671,13741,13443,140433.35686620115,236093.03059821556,541800.1727271667,1007.0
18,9640,17125,14129,13691,13702,13501,142364.83716890082,237667.77286935033,552441.4908913772,1007.0
19,9478,16990,14281,13687,13617,13445,144272.1647678382,238999.72538479295,560567.8627218503,1007.0
20,9433,17152,14473,13811,13653,13594,145392.1396424033,240630.75544892103,570450.2856056272,1007.0
21,9436,17486,14725,14010,13831,13806,146345.4261783802,242085.61223829412,581801.8740595959,1007.0
22,9435,17888,15014,14190,14053,14094,147605.91529989912,243371.36225810097,590843.5179197964,1007.0
23,9447,18307,15283,14368,14325,14344,149212.32346884545,245097.22179531955,600076.5853826848,1007.0
24,9445,18715,15569,14607,14554,14568,150693.59565427387,247101.28520415895,611206.9334132061,1007.0
25,9415,18994,15815,14816,14676,14732,152398.55615234986,249233.7818931764,623433.967785743,1007.0
26,9392,19353,16091,15045,14879,14912,153950.02592719402,251182.24850074397,635283.4963609016,1007.0
27,9329,19457,16377,15139,15005,15019,155651.19876227147,253549.2969724291,646258.4538846496,1007.0
28,9235,19504,16615,15168,15028,15158,157355.56216923048,255456.40074924688,655554.960839764,1007.0
29,9185,19836,16869,15315,15210,15365,158934.27107779993,257483.75181463605,666012.5086591162,1007.0
30,9155,20113,17116,15448,15390,15546,160588.9242677936,259592.94599833264,677400.5951326437,1007.0
31,8921,19754,17233,15236,15203,15469,162122.58997824995,261770.18011197046,696575.7923536438,1007.0
32,8902,19956,17496,15331,15375,15648,163936.5208917667,263497.79188816017,706308.3846415629,1007.0
33,8891,20208,17801,15525,15526,15849,165573.93406827966,265485.8505561567,719018.8973799656,1007.0
34,8893,20564,18102,15703,15713,16143,167014.83347507697,267446.58137121587,732814.0798636931,1007.0
35,8885,20968,18431,15970,15897,16417,168477.35239578696,269207.3489339892,742915.0290556264,1007.0
36,8888,21337,18722,16144,16087,16716,170163.60531198978,271462.0554739605,755707.6021919382,1007.0
37,8833,21492,18959,16241,16190,16853,171869.78445669427,273796.03930711874,769035.2557537609,1007.0
38,8805,21754,19247,16386,16391,17029,173345.70368178896,276059.50069967564,782039.3862299968,1007.0
39,8747,21880,19510,16488,16460,17189,175255.57385434877,278355.7750896093,796291.4134805761,1007.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1008.0
1,12286,13528,11464,11982,13412,11884,111758.80694787596,208461.05192523726,390863.9191152221,1008.0
2,12659,13906,11597,12379,13584,12199,112769.8302118048,210183.20921602167,399602.3736148774,1008.0
3,12758,14102,11750,12676,13618,12316,114281.59908350605,211846.1471454447,410866.1874764672,1008.0
4,12834,14276,11811,12890,13650,12381,116307.65684107013,213771.8127602713,418066.62368564203,1008.0
5,12931,14446,11889,13086,13715,12465,118762.21996438225,215838.85794778765,425855.6554297415,1008.0
6,12948,14601,11956,13188,13742,12575,120514.74039327787,217629.70157348225,435474.3249426767,1008.0
7,13029,14746,12056,13343,13755,12733,122721.19986026414,219471.66400820043,443039.4018721246,1008.0
8,13143,14912,12152,13497,13813,12897,124586.6752697625,221243.0754021221,452730.1955759667,1008.0
9,12755,14585,11969,13219,13410,12680,127447.59899595048,223338.96419380986,462267.2934121981,1008.0
10,12906,14735,11992,13367,13504,12762,128777.92083105753,225030.5009053306,473995.6909624715,1008.0
11,12779,14749,11897,13275,13430,12720,130378.90839216296,226582.9545482758,483578.3886548789,1008.0
12,12911,14889,11939,13392,13536,12811,131680.96147071742,228005.1864826757,494403.6909999796,1008.0
13,12889,14972,11939,13406,13541,12853,133244.05443459837,229343.12173991834,503651.81902524194,1008.0
14,13028,15156,12047,13544,13642,13045,134589.4139408278,231050.72586047574,511677.33853236184,1008.0
15,13027,15309,12145,13643,13700,13138,136401.06209502823,232602.49294005276,519781.1886265245,1008.0
16,12865,15288,12153,13629,13610,13067,138545.82036833488,234304.02718064754,531417.372837493,1008.0
17,12982,15455,12269,13770,13729,13207,139997.7245313254,235789.15752469216,540851.4055796814,1008.0
18,13034,15510,12316,13880,13744,13236,141933.5415007876,237515.65610519546,551674.4977713987,1008.0
19,12773,15431,12399,13813,13630,13160,143406.74105613134,239233.46727625432,562034.4196748203,1008.0
20,12843,15527,12543,13893,13666,13354,144511.34580355688,240704.9154816602,569193.8699064364,1008.0
21,12980,15738,12712,14001,13895,13534,145937.99284022543,242089.87422002284,577818.1531836556,1008.0
22,13153,16018,12842,14194,14104,13715,147271.21148122774,243589.37070814465,586175.3888471567,1008.0
23,13364,16348,13027,14465,14295,13979,148759.48554624728,245187.6102679507,594683.8104962056,1008.0
24,13487,16584,13198,14608,14480,14181,150215.02764278144,246811.57095069878,604919.7996212244,1008.0
25,13564,16800,13361,14733,14610,14382,151908.93010315415,248697.4299230786,613854.4413481238,1008.0
26,13717,17056,13553,14874,14859,14593,154177.00054286173,250469.3677151804,624053.7587907941,1008.0
27,13729,17210,13737,14987,14930,14759,156155.36576580894,252843.2274671892,633004.9764145828,1008.0
28,13552,17290,13916,15028,14865,14865,157827.6751221619,254992.23015046847,643802.6271974177,1008.0
29,13648,17502,14116,15140,15058,15068,159943.03905386763,257003.07439047578,652997.2773594132,1008.0
30,13760,17731,14299,15266,15246,15278,161697.8154868398,259229.54928189074,666549.624257208,1008.0
31,13427,17569,14475,15205,15076,15190,164101.08997467734,261382.44942382787,676128.9932607337,1008.0
32,13562,17719,14625,15339,15217,15350,166103.22747734925,262896.16345837706,688361.0420636148,1008.0
33,13686,17934,14834,15493,15348,15613,168979.81836367465,264561.240002223,699853.3055931982,1008.0
34,13823,18149,15049,15682,15505,15834,171457.4889081255,266596.1085790988,711394.7982920236,1008.0
35,14011,18480,15259,15914,15732,16104,173529.8016301294,268662.3633597117,723102.3151986451,1008.0
36,14122,18748,15445,16080,15903,16332,175933.0458081052,270675.38908395823,732986.1587616674,1008.0
37,14160,18981,15596,16212,16028,16497,178027.32979949086,273170.2687687908,742165.1376830232,1008.0
38,14207,19177,15755,16357,16101,16681,180229.8463697482,275498.72950144066,757004.7848692976,1008.0
39,14246,19372,15916,16511,16176,16847,182010.93365265857,277675.9026518758,767502.4108635791,1008.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1009.0
1,12085,13549,11649,11908,13380,11995,111778.56704973373,208334.95987811577,391638.5918877455,1009.0
2,12275,13954,11940,12431,13500,12238,112492.6910647938,209859.01435826145,403516.1822128179,1009.0
3,12268,14184,12165,12688,13578,12351,113998.26278787208,211623.82605318484,415449.9319986769,1009.0
4,12269,14300,12357,12887,13613,12426,115660.16312168055,213686.89952851096,424362.2933728185,1009.0
5,12274,14500,12526,13079,13658,12563,117551.23004776101,215805.6006805868,433284.5484312193,1009.0
6,12235,14655,12685,13184,13724,12667,119862.34378617558,217785.66587339976,441965.48540515,1009.0
7,12201,14850,12883,13322,13818,12794,122380.99904753325,219549.84536456998,453869.11917420884,1009.0
8,12115,14958,13020,13376,13836,12881,124246.25297531458,221369.13171892686,465948.9550413332,1009.0
9,11767,14672,12935,13117,13479,12778,127598.37267113874,223344.86059383015,475246.7334741618,1009.0
10,11705,14843,13083,13232,13545,12854,128932.63158115208,225081.14307969675,484664.5451849985,1009.0
11,11530,14777,13044,13157,13468,12726,131323.38792948832,226974.43499605005,495678.34927894524,1009.0
12,11553,14955,13260,13272,13540,12956,133172.30481189364,228466.32535457154,504896.64953640825,1009.0
13,11389,14963,13340,13309,13469,12914,135561.9359510847,230167.53004390013,513326.5589919684,1009.0
14,11409,15190,13515,13435,13631,13048,137620.49649512334,231852.51281655478,523158.68004103604,1009.0
15,11372,15357,13694,13552,13750,13121,139395.94562138536,233659.93277113963,532982.7913632711,1009.0
16,11102,15284,13820,13509,13649,13048,140926.80099240632,235417.07872691448,542962.4819427737,1009.0
17,11126,15507,14022,13627,13805,13223,142437.2914715416,236832.62637885427,551870.73177322,1009.0
18,11048,15577,14171,13756,13749,13291,144389.4838175768,238317.181520177,564994.3658670916,1009.0
19,10797,15524,14350,13640,13671,13360,145742.81019560216,239564.60645049353,578476.7888191876,1009.0
20,10812,15692,14573,13792,13784,13501,146792.63822805762,240728.9157816941,587556.7151680299,1009.0
21,10862,15921,14848,14010,13965,13656,147950.20072846883,242109.59465222136,596084.069814078,1009.0
22,10965,16202,15099,14226,14123,13917,149322.67646516132,243789.82795602572,603978.1882118309,1009.0
23,11071,16463,15415,14414,14347,14188,150617.2005483307,245514.76954395778,612624.8350604333,1009.0
24,11076,16661,15699,14633,14448,14355,151984.84439202238,247449.22093384853,622036.5320406356,1009.0
25,11087,16914,16004,14762,14646,14597,153607.48482198323,249411.99628671553,632322.1066510647,1009.0
26,11057,17200,16294,14866,14823,14862,155581.36148474054,251241.17611469678,641752.6470065211,1009.0
27,10980,17370,16508,15020,14883,14955,157690.1078683448,253443.90053448582,652102.6087465656,1009.0
28,10881,17378,16770,15042,14946,15041,159974.55295491198,255413.59147616322,664046.9993540079,1009.0
29,10889,17597,17063,15217,15091,15241,162232.0614847935,257477.223113088,673140.573264831,1009.0
30,10947,17783,17351,15380,15299,15402,164040.46983333654,259646.89889908693,682048.9770163185,1009.0
31,10746,17547,17503,15344,15148,15304,165894.2234621795,261756.3188408331,696940.154335485,1009.0
32,10781,17701,17793,15480,15241,15554,168009.17250672678,263412.89753895614,706593.808786925,1009.0
33,10844,17938,18102,15643,15442,15799,170120.9959322749,265074.96632756933,717651.7566125826,1009.0
34,10871,18179,18376,15803,15595,16028,172219.04552955713,266899.0114463922,729196.6722206858,1009.0
35,10989,18467,18674,16067,15757,16306,173830.1134067489,268805.2287645964,740044.9981729775,1009.0
36,11102,18728,19000,16304,15977,16549,175317.09123552585,270709.39216091676,754988.708808344,1009.0
37,11014,18860,19251,16359,16093,16673,177149.37371564584,272646.25022330193,768592.6853176141,1009.0
38,10989,19040,19542,16408,16233,16930,178865.80071519842,274696.0605500742,782556.2954133154,1009.0
39,10987,19227,19820,16560,16380,17094,181553.11791413126,276707.1071344839,794241.9416074067,1009.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1010.0
1,12400,13046,11837,12000,13358,11925,111799.70988283874,208372.4427007385,390385.50701009005,1010.0
2,12829,12994,12329,12438,13545,12169,112531.72473622765,209857.7813595684,403080.6475609935,1010.0
3,12984,12899,12756,12683,13585,12371,114893.77120984672,211502.32883615544,413728.7216124092,1010.0
4,13093,12775,13077,12817,13636,12492,117008.5154997629,213635.98241753218,423450.979099314,1010.0
5,13198,12667,13400,12984,13707,12574,119103.60719462049,215603.4934693496,435536.50714624394,1010.0
6,13250,12521,13744,13073,13736,12706,121426.24873127759,217546.18928851746,446250.94995106023,1010.0
7,13367,12380,14057,13252,13773,12779,123846.20381354775,219704.1083918468,458430.71253769705,1010.0
8,13443,12241,14412,13396,13803,12897,125960.42112000496,221799.21548180122,470023.7921449972,1010.0
9,13097,11800,14373,13062,13467,12741,128442.48437119865,223957.83354195018,480015.1119387917,1010.0
10,13308,11588,14661,13251,13496,12810,130064.13396772603,225676.89383676558,488974.3511784855,1010.0
11,13268,11283,14789,13202,13434,12704,131525.47869275435,227492.68886382377,502453.5119027604,1010.0
12,13411,11094,15117,13317,13493,12812,133155.56624420514,229349.75771494326,515949.64630448906,1010.0
13,13420,10887,15338,13320,13477,12848,134655.80039764606,230735.5149659109,526773.4311216397,1010.0
14,13641,10759,15732,13509,13592,13031,135812.63630701377,232232.76992170294,536485.76511036,1010.0
15,13742,10609,16051,13579,13727,13096,137193.13414555165,233731.06665196447,548269.1116855092,1010.0
16,13617,10413,16249,13551,13611,13117,138768.7189793339,235318.28256891549,556997.3322918318,1010.0
17,13728,10301,16593,13696,13696,13230,140311.26143187768,236794.87185756,565214.4702288791,1010.0
18,13705,10113,16854,13746,13724,13202,141938.15910603723,238501.81465307396,575111.2009912647,1010.0
19,13338,9981,17018,13658,13623,13056,143366.5199954088,240251.7250523257,587920.5448784257,1010.0
20,13471,9879,17328,13739,13705,13234,144664.4987025332,241728.37611081352,597419.8849481646,1010.0
21,13737,9841,17752,13890,13959,13481,145699.76631664392,243031.67069367558,605573.6698554223,1010.0
22,13961,9760,18200,14008,14155,13758,147169.7783845956,244456.02025397826,616298.7080893669,1010.0
23,14208,9714,18646,14206,14376,13986,148515.2603328092,245903.52818380969,626799.4166328331,1010.0
24,14386,9680,19116,14371,14535,14276,150207.04431650668,247319.2371906504,639125.3930512692,1010.0
25,14511,9638,19524,14559,14675,14439,151745.7716804726,249078.508558483,651110.118176804,1010.0
26,14749,9596,20003,14816,14852,14680,153313.96860771897,250752.65925242496,661157.3480475906,1010.0
27,14790,9541,20442,14994,14966,14813,154918.36111199512,252712.6336441143,673742.1110564752,1010.0
28,14677,9483,20790,15007,15043,14900,156895.15098204825,254884.11321733485,684782.7130237755,1010.0
29,14791,9468,21247,15212,15265,15029,158238.78417357514,256902.99603321907,696434.7763908283,1010.0
30,14932,9448,21706,15415,15427,15244,160001.7276156909,258595.870536614,711328.7604373272,1010.0
31,14509,9338,21942,15269,15199,15321,161998.79263367277,260579.33635175994,722734.1642926584,1010.0
32,14626,9272,22304,15405,15289,15508,163541.21945033694,262569.8686314296,737442.3381133558,1010.0
33,14798,9208,22719,15553,15479,15693,165437.8867233648,264590.24944045965,750412.9325264975,1010.0
34,14873,9186,23169,15739,15629,15860,166841.41032785914,266478.4524794583,762209.7064616362,1010.0
35,15013,9175,23570,15898,15783,16077,168276.72711236632,268343.01600928773,775909.3706065278,1010.0
36,15265,9125,24022,16074,15991,16347,169809.35512654393,270533.3967888844,789518.2492470798,1010.0
37,15249,9069,24392,16233,16022,16455,171601.2154692213,273037.57433194306,803015.7993280746,1010.0
38,15363,9045,24811,16416,16157,16646,173432.64963442794,275265.39597560087,813761.4049374117,1010.0
39,15513,9014,25173,16522,16319,16859,174935.18517270408,277366.833694669,824576.333915097,1010.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1011.0
1,12210,13391,11673,11916,13391,11967,111724.9357223473,208412.29387582134,390921.1595299343,1011.0
2,12523,13627,11960,12348,13549,12213,112677.81469950674,209947.7768934309,398919.639845779,1011.0
3,12606,13727,12196,12602,13590,12337,114316.32325979811,211691.6829805473,407551.4562313957,1011.0
4,12690,13809,12422,12837,13652,12432,115960.74087074284,213697.55844310112,416497.7827141451,1011.0
